650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,Midpt
0.306143999,0.306051135,0.305958271,0.305956721,0.305955172,0.306010962,0.306066751,0.306105494,0.306144238,0.30624485,0.306345463,0.306432843,0.306520224,0.306581736,0.306643248,0.306632638,0.306622028,0.306469798,0.306317568,0.306028008,0.305738449,0.305221677,0.304704905,0.30409205,0.303479195,0.302631974,0.301784754,0.300738811,0.299692869,0.298583984,0.2974751,0.296138644,0.294802189,0.293314219,0.291826248,0.290336847,0.288847446,0.287333965,0.285820484,0.284323454,0.282826424,0.281278729,0.279731035,0.278246641,0.276762247,0.275327921,0.273893595,0.272514343,0.271135092,0.269764304,0.268393517,10.5
0.309925318,0.309883118,0.309840918,0.309787035,0.309733152,0.309743166,0.30975318,0.309728026,0.309702873,0.309777141,0.309851408,0.309867144,0.309882879,0.309844732,0.309806585,0.309718966,0.309631348,0.309481144,0.30933094,0.308961987,0.308593035,0.308140516,0.307687998,0.307069421,0.306450844,0.305664897,0.30487895,0.303994179,0.303109407,0.302079558,0.301049709,0.299892187,0.298734665,0.297472835,0.296211004,0.29493916,0.293667316,0.292386651,0.291105986,0.289813638,0.28852129,0.287264466,0.286007643,0.28475976,0.283511877,0.282301426,0.281090975,0.279919982,0.278748989,0.277629256,0.276509523,12.5
0.346131325,0.346044898,0.345958471,0.345857859,0.345757246,0.345722198,0.345687151,0.345710754,0.345734358,0.345769286,0.345804214,0.345794439,0.345784664,0.34575367,0.345722675,0.345603466,0.345484257,0.345264792,0.345045328,0.344724059,0.34440279,0.34389329,0.343383789,0.342737436,0.342091084,0.341290712,0.340490341,0.339549184,0.338608027,0.337559819,0.336511612,0.335296035,0.334080458,0.332755208,0.331429958,0.330116749,0.328803539,0.327536821,0.326270103,0.324927568,0.323585033,0.32226932,0.320953608,0.319653273,0.318352938,0.317097664,0.31584239,0.31461823,0.31339407,0.312211275,0.311028481,13.5
0.355830193,0.355781555,0.355732918,0.355649948,0.355566978,0.355576515,0.355586052,0.355597019,0.355607986,0.355649471,0.355690956,0.355720758,0.355750561,0.355739474,0.355728388,0.355642557,0.355556726,0.355342746,0.355128765,0.354858637,0.354588509,0.354120374,0.353652239,0.353075743,0.352499247,0.351764679,0.351030111,0.350193262,0.349356413,0.348414898,0.347473383,0.346379519,0.345285654,0.344078422,0.342871189,0.341691017,0.340510845,0.339297771,0.338084698,0.336928606,0.335772514,0.334586143,0.333399773,0.332221985,0.331044197,0.329910874,0.328777552,0.327684522,0.326591492,0.325531721,0.324471951,14.5
0.345493078,0.345346212,0.345199347,0.345031261,0.344863176,0.344769835,0.344676495,0.344596863,0.344517231,0.344467878,0.344418526,0.344338298,0.34425807,0.344128013,0.343997955,0.34381628,0.343634605,0.343344092,0.343053579,0.342647433,0.342241287,0.341694713,0.341148138,0.340488195,0.339828253,0.339039922,0.338251591,0.337318301,0.336385012,0.335339785,0.334294558,0.333141923,0.331989288,0.330699682,0.329410076,0.328160644,0.326911211,0.32569015,0.32446909,0.323191524,0.321913958,0.320635319,0.31935668,0.318112016,0.316867352,0.315657496,0.314447641,0.313263297,0.312078953,0.310928822,0.30977869,15.5
0.361019373,0.360808372,0.360597372,0.360398054,0.360198736,0.360102057,0.360005379,0.359854817,0.359704256,0.359609723,0.35951519,0.359363198,0.359211206,0.35906148,0.358911753,0.358664036,0.358416319,0.358087659,0.357758999,0.357306838,0.356854677,0.356307626,0.355760574,0.355042458,0.354324341,0.353491306,0.352658272,0.351715326,0.350772381,0.349733829,0.348695278,0.347518444,0.34634161,0.34505415,0.343766689,0.342514992,0.341263294,0.339998007,0.338732719,0.337515831,0.336298943,0.3350389,0.333778858,0.332530856,0.331282854,0.330077767,0.328872681,0.327690363,0.326508045,0.325368762,0.324229479,16.5
0.348124266,0.347901106,0.347677946,0.347484469,0.347290993,0.347091436,0.34689188,0.346748471,0.346605062,0.346441746,0.346278429,0.346101284,0.345924139,0.345705867,0.345487595,0.345200419,0.344913244,0.344553113,0.344192982,0.343738198,0.343283415,0.342730165,0.342176914,0.341496587,0.340816259,0.340014696,0.339213133,0.338320732,0.337428331,0.336471081,0.33551383,0.334435582,0.333357334,0.332180142,0.331002951,0.329871655,0.328740358,0.327653766,0.326567173,0.32543385,0.324300528,0.323157787,0.322015047,0.320890665,0.319766283,0.318696976,0.317627668,0.316566706,0.315505743,0.314484239,0.313462734,17.5
0.377480268,0.377286792,0.377093315,0.376928091,0.376762867,0.376616716,0.376470566,0.376340389,0.376210213,0.376051307,0.375892401,0.375745773,0.375599146,0.375436068,0.375272989,0.375059009,0.374845028,0.37452209,0.374199152,0.373801708,0.373404264,0.372924209,0.372444153,0.371868134,0.371292114,0.370587349,0.369882584,0.369100332,0.368318081,0.367478728,0.366639376,0.36572206,0.364804745,0.363770843,0.36273694,0.361747146,0.360757351,0.359757781,0.358758211,0.357773185,0.356788158,0.355826855,0.354865551,0.35397613,0.35308671,0.352166295,0.35124588,0.35031271,0.349379539,0.348519206,0.347658873,18.5
0.344004631,0.34375906,0.343513489,0.343266249,0.343019009,0.342787504,0.342556,0.342348695,0.34214139,0.341926217,0.341711044,0.341457248,0.341203451,0.340951324,0.340699196,0.340379357,0.340059519,0.339676857,0.339294195,0.33882606,0.338357925,0.337839842,0.337321758,0.336679697,0.336037636,0.335348248,0.334658861,0.333872437,0.333086014,0.332245946,0.331405878,0.33049202,0.329578161,0.328577638,0.327577114,0.326620221,0.325663328,0.324779272,0.323895216,0.322952151,0.322009087,0.321076512,0.320143938,0.319195867,0.318247795,0.317367911,0.316488028,0.315600157,0.314712286,0.313873172,0.313034058,19.5
0.322100401,0.321799159,0.321497917,0.32119894,0.320899963,0.320612192,0.320324421,0.320070982,0.319817543,0.319533587,0.31924963,0.318930387,0.318611145,0.318306446,0.318001747,0.317630887,0.317260027,0.316798687,0.316337347,0.315804601,0.315271854,0.31468153,0.314091206,0.313414097,0.312736988,0.311949611,0.311162233,0.310315728,0.309469223,0.308586597,0.307703972,0.306737185,0.305770397,0.304768801,0.303767204,0.302761316,0.301755428,0.300750732,0.299746037,0.298741579,0.297737122,0.29674077,0.295744419,0.294777274,0.293810129,0.29286623,0.291922331,0.291009784,0.290097237,0.289214969,0.288332701,20.5
0.359769583,0.359477162,0.359184742,0.358906031,0.358627319,0.358368397,0.358109474,0.357845783,0.357582092,0.357324004,0.357065916,0.356804252,0.356542587,0.356229067,0.355915546,0.355589867,0.355264187,0.354813457,0.354362726,0.35388124,0.353399754,0.352830768,0.352261782,0.351624966,0.35098815,0.350239992,0.349491835,0.348707318,0.347922802,0.347073317,0.346223831,0.345312953,0.344402075,0.343367457,0.34233284,0.341391921,0.340451002,0.33949554,0.338540077,0.33767581,0.336811543,0.335872173,0.334932804,0.333996415,0.333060026,0.332177281,0.331294537,0.330422521,0.329550505,0.328726411,0.327902317,21.5
0.347215176,0.346853375,0.346491575,0.346182704,0.345873833,0.345542789,0.345211744,0.344910383,0.344609022,0.344326377,0.344043732,0.343711972,0.343380213,0.343016863,0.342653513,0.342225671,0.341797829,0.341333389,0.34086895,0.340295434,0.339721918,0.339090347,0.338458776,0.337780833,0.33710289,0.33633244,0.335561991,0.334702015,0.333842039,0.332942963,0.332043886,0.331097603,0.33015132,0.329078197,0.328005075,0.32702446,0.326043844,0.325119138,0.324194431,0.323225975,0.322257519,0.321276546,0.320295572,0.319350123,0.318404675,0.317468524,0.316532373,0.315643072,0.314753771,0.313872218,0.312990665,22.5
0.346606016,0.346288323,0.345970631,0.345731497,0.345492363,0.345209241,0.344926119,0.344660759,0.344395399,0.344154,0.343912601,0.343629122,0.343345642,0.343024969,0.342704296,0.342347026,0.341989756,0.341572285,0.341154814,0.340661407,0.340167999,0.339574456,0.338980913,0.33834517,0.337709427,0.33699894,0.336288452,0.335497975,0.334707499,0.33386898,0.333030462,0.332141995,0.331253529,0.330233097,0.329212666,0.328299522,0.327386379,0.326515079,0.325643778,0.324737787,0.323831797,0.322905302,0.321978807,0.321090221,0.320201635,0.319310188,0.318418741,0.317581654,0.316744566,0.315924644,0.315104723,23.5
0.363592148,0.363285899,0.36297965,0.362686515,0.362393379,0.3621068,0.361820221,0.361538172,0.361256123,0.360993862,0.360731602,0.36042726,0.360122919,0.35979867,0.359474421,0.359075427,0.358676434,0.358228445,0.357780457,0.357233167,0.356685877,0.356083989,0.355482101,0.354815722,0.354149342,0.353395939,0.352642536,0.351819396,0.350996256,0.35012126,0.349246264,0.348323584,0.347400904,0.346357107,0.345313311,0.344360113,0.343406916,0.342452407,0.341497898,0.340589166,0.339680433,0.338789105,0.337897778,0.33697629,0.336054802,0.335171461,0.33428812,0.333415985,0.33254385,0.33170557,0.33086729,24.5
0.344866276,0.344545722,0.344225168,0.343943357,0.343661547,0.343386292,0.343111038,0.342818975,0.342526913,0.342272639,0.342018366,0.341704488,0.34139061,0.341049552,0.340708494,0.34030354,0.339898586,0.339464784,0.339030981,0.33845973,0.337888479,0.337277532,0.336666584,0.335988402,0.335310221,0.334535241,0.333760262,0.332922459,0.332084656,0.331169963,0.33025527,0.329309225,0.32836318,0.327289581,0.326215982,0.325236201,0.32425642,0.32333231,0.322408199,0.321446419,0.320484638,0.31951499,0.318545341,0.317566633,0.316587925,0.315670967,0.314754009,0.31384778,0.312941551,0.312072992,0.311204433,25.5
0.326956034,0.326659918,0.326363802,0.326113224,0.325862646,0.32561183,0.325361013,0.325128078,0.324895144,0.324668765,0.324442387,0.32414782,0.323853254,0.3235569,0.323260546,0.322900891,0.322541237,0.322126865,0.321712494,0.321197033,0.320681572,0.320111752,0.319541931,0.318886518,0.318231106,0.317505836,0.316780567,0.315971255,0.315161943,0.314316034,0.313470125,0.312561989,0.311653852,0.310632348,0.309610844,0.30872786,0.307844877,0.306885958,0.305927038,0.305004954,0.30408287,0.303146482,0.302210093,0.301292658,0.300375223,0.299484968,0.298594713,0.297747016,0.296899319,0.296064854,0.295230389,26.5
0.302417278,0.30211401,0.301810741,0.301568389,0.301326036,0.30106616,0.300806284,0.300541997,0.30027771,0.300045609,0.299813509,0.299533606,0.299253702,0.298951387,0.298649073,0.298297644,0.297946215,0.297559142,0.29717207,0.296642542,0.296113014,0.295534015,0.294955015,0.294300318,0.29364562,0.292896867,0.292148113,0.291305542,0.290462971,0.289606214,0.288749456,0.28786397,0.286978483,0.285905004,0.284831524,0.283848047,0.282864571,0.28186667,0.280868769,0.279895544,0.278922319,0.277949214,0.276976109,0.27601409,0.275052071,0.274119139,0.273186207,0.27228868,0.271391153,0.270532846,0.26967454,28.5
