650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,Midpt
0.262511253,0.262432814,0.262354374,0.262329578,0.262304783,0.262334824,0.262364864,0.262431145,0.262497425,0.262585998,0.26267457,0.262641191,0.262607813,0.26262939,0.262650967,0.262570858,0.262490749,0.262328863,0.262166977,0.261881709,0.261596441,0.261177182,0.260757923,0.260259986,0.259762049,0.259083986,0.258405924,0.257576108,0.256746292,0.25590992,0.255073547,0.254076958,0.253080368,0.25197804,0.250875711,0.249810934,0.248746157,0.247701645,0.246657133,0.245564222,0.244471312,0.243386388,0.242301464,0.241264701,0.240227938,0.239225864,0.238223791,0.237257361,0.236290932,0.235350728,0.234410524,0.5
0.293521881,0.293554544,0.293587208,0.293709278,0.293831348,0.293935776,0.294040203,0.294170499,0.294300795,0.294454098,0.294607401,0.294707775,0.294808149,0.294889927,0.294971704,0.294997215,0.295022726,0.294998407,0.294974089,0.294801116,0.294628143,0.294345498,0.294062853,0.293691635,0.293320417,0.29282999,0.292339563,0.291733503,0.291127443,0.290504456,0.289881468,0.289178014,0.28847456,0.287608385,0.28674221,0.285910368,0.285078526,0.284248829,0.283419132,0.282598138,0.281777143,0.280947208,0.280117273,0.279321909,0.278526545,0.277775049,0.277023554,0.276297688,0.275571823,0.274887204,0.274202585,3.5
0.180131435,0.180206656,0.180281878,0.180386066,0.180490255,0.180629134,0.180768013,0.180975437,0.181182861,0.181403995,0.181625128,0.181766629,0.181908131,0.182043195,0.182178259,0.182197452,0.182216644,0.18219471,0.182172775,0.181963682,0.181754589,0.181373596,0.180992603,0.180510759,0.180028915,0.179350972,0.178673029,0.177844763,0.177016497,0.176154733,0.175292969,0.174250245,0.173207521,0.172037125,0.170866728,0.169749379,0.16863203,0.167523503,0.166414976,0.165275097,0.164135218,0.16300118,0.161867142,0.160804987,0.159742832,0.158656597,0.157570362,0.156555772,0.155541182,0.154560447,0.153579712,4.5
0.153079033,0.153180361,0.153281689,0.153492451,0.153703213,0.153964996,0.15422678,0.154597998,0.154969215,0.155332327,0.155695438,0.156033516,0.156371593,0.156694889,0.157018185,0.157230973,0.157443762,0.15748775,0.157531738,0.157352328,0.157172918,0.156795859,0.1564188,0.155833364,0.155247927,0.15442884,0.153609753,0.152551889,0.151494026,0.150337219,0.149180412,0.147771001,0.146361589,0.144817352,0.143273115,0.141749144,0.140225172,0.138660789,0.137096405,0.135529041,0.133961678,0.132400632,0.130839586,0.129340053,0.127840519,0.126366973,0.124893427,0.123476744,0.122060061,0.12069726,0.119334459,5.5
0.106097698,0.106267333,0.106436968,0.1067487,0.107060432,0.107452631,0.10784483,0.108309984,0.108775139,0.109253526,0.109731913,0.110208273,0.110684633,0.111103296,0.111521959,0.111829281,0.112136602,0.1122334,0.112330198,0.112197995,0.112065792,0.111647964,0.111230135,0.110590816,0.109951496,0.109028101,0.108104706,0.106937408,0.105770111,0.104390621,0.103011131,0.101430297,0.099849463,0.098112226,0.096374989,0.09462297,0.092870951,0.091086745,0.08930254,0.087531924,0.085761309,0.084004283,0.082247257,0.08055377,0.078860283,0.077199817,0.075539351,0.074018002,0.072496653,0.07095921,0.069421768,6.5
0.118304968,0.118510723,0.118716478,0.119071126,0.119425774,0.119860888,0.120296001,0.120785594,0.121275187,0.121810079,0.122344971,0.122901201,0.123457432,0.12390554,0.124353647,0.124679923,0.125006199,0.125179648,0.125353098,0.125327229,0.125301361,0.124944568,0.124587774,0.124043226,0.123498678,0.122670889,0.1218431,0.120759726,0.119676352,0.118391275,0.117106199,0.115613461,0.114120722,0.112451077,0.110781431,0.109100938,0.107420444,0.105679035,0.103937626,0.102215171,0.100492716,0.098785043,0.09707737,0.095399737,0.093722105,0.092099905,0.090477705,0.088901281,0.087324858,0.085894227,0.084463596,7.5
0.133388996,0.13348949,0.133589983,0.133751512,0.13391304,0.134171486,0.134429932,0.134745359,0.135060787,0.135459304,0.135857821,0.136208773,0.136559725,0.136808515,0.137057304,0.137260199,0.137463093,0.137423515,0.137383938,0.137192845,0.137001753,0.136563063,0.136124372,0.135489702,0.134855032,0.133945584,0.133036137,0.131901383,0.13076663,0.129494786,0.128222942,0.126734376,0.12524581,0.123593688,0.121941566,0.120327115,0.118712664,0.117017746,0.115322828,0.113647819,0.111972809,0.110327721,0.108682632,0.10706985,0.105457067,0.10389483,0.102332592,0.100805879,0.099279165,0.097824454,0.096369743,8.5
0.163582325,0.163606882,0.163631439,0.163747549,0.163863659,0.16408968,0.164315701,0.164543748,0.164771795,0.165090561,0.165409327,0.165667415,0.165925503,0.166165709,0.166405916,0.166555882,0.166705847,0.166668773,0.166631699,0.166434169,0.166236639,0.16579318,0.165349722,0.164732337,0.164114952,0.163241386,0.162367821,0.161287069,0.160206318,0.158981919,0.157757521,0.156326771,0.154896021,0.153344154,0.151792288,0.150203347,0.148614407,0.146966457,0.145318508,0.143710494,0.14210248,0.140495896,0.138889313,0.137320518,0.135751724,0.134212613,0.132673502,0.131212831,0.129752159,0.128295541,0.126838923,9.5
0.279523373,0.279742122,0.279960871,0.280225277,0.280489683,0.280823469,0.281157255,0.281504273,0.281851292,0.282257557,0.282663822,0.283020258,0.283376694,0.283590674,0.283804655,0.284026623,0.28424859,0.284240603,0.284232616,0.284095049,0.283957481,0.283588052,0.283218622,0.28263557,0.282052517,0.28130877,0.280565023,0.279590726,0.278616428,0.277507544,0.276398659,0.275092244,0.27378583,0.272345781,0.270905733,0.269494057,0.26808238,0.266590118,0.265097857,0.263620734,0.262143612,0.260656118,0.259168625,0.257739782,0.25631094,0.254914761,0.253518581,0.252142668,0.250766754,0.249439955,0.248113155,10.5
